"SAMPLE.1"	"SAMPLE.2"	"SAMPLE.3"	"SAMPLE.4"	"SAMPLE.5"
"cg22905350"	0.969222432790432	0.840423674551057	0.91408767099398	0.965111549618401	0.618999962772255
"cg02452500"	0.909502558598783	0.14478857353415	0.45677535455223	0.329729533438328	0.132100057267234
"cg14317609"	0.00673328010713932	0.0332793280481971	9.40334453435349e-05	0.0623194357575416	0.0524558602606527
"cg27236007"	0.566299953729279	0.8283563723642	0.848519670453133	0.593988171137983	0.884473307554908
"cg03730622"	0.533868793881522	0.599678818519897	0.369114631997326	0.572656275734702	0.441327497169707
"cg09426937"	0.795991474201531	0.791526399069232	0.85468362920769	0.905291268279483	0.805184856743329
"cg03048432"	0.572447930218878	0.921173043304412	0.952451475805517	0.950568824386922	0.90077459583312
"cg18749990"	0.840694916635002	0.981923393967638	0.874799328799327	0.912898401529356	0.923336673049914
"cg24189745"	0.523033387153612	0.854055402759045	0.611733277971168	0.837761125734518	0.341437828370259
"cg08474826"	0.254591896337198	0.804857464846107	0.620328729344098	0.783793426484695	0.309678388199213
"cg02904996"	0.6014963727045	0.779033985401538	0.68679267861118	0.73406650948207	0.869889155723294
"cg22706424"	0.000179039161160455	0.000898962311636132	0.0433546939482481	0.000140788627844516	0.0001575488735587
"cg12604490"	0.198781933371806	0.535344431978377	0.736914137971201	0.548194110889141	0.252596546311309
"cg22868961"	0.429185948629119	0.25777384421183	0.648051126675893	0.160275091296294	0.702600312518831
"cg20100745"	0.319052242150566	0.610064403422147	0.933655651181421	0.360739281561065	0.93896177239482
"cg13103051"	0.862401765491734	0.716863264574369	0.526718688005901	0.674487962526501	0.852326594296395
"cg25315312"	0.835042580502828	0.971250430590959	0.978907807599767	0.958793251973129	0.988616036081563
"cg04522671"	0.0613059593600713	0.0930706671355287	7.27274230302683e-05	0.0494783510825186	0.00661046114807209
"cg04838847"	0.996868149577232	0.996715868321612	0.997410770338967	0.99705042721561	0.996041553709361
"cg12964697"	0.283540705355641	0.870959754899882	0.746553415860029	0.877073442825859	0.764093393462809
"cg26426437"	0.972409910346483	0.954610464409592	0.959560048401103	0.96568977432149	0.928192874717997
"cg22043118"	0.936330797518168	0.460630676806653	0.881175586417175	0.71817524913268	0.732625163220007
"cg14486477"	0.170845539422539	0.525859468675674	0.640297255484711	0.811158627562729	0.207824887346016
"cg16695253"	0.961663333757175	0.931333149796123	0.956407179721064	0.959101274863556	0.909747160155461
"cg14275281"	0.697994353273455	0.787910184638166	0.754829069183918	0.832625971310371	0.66958548431795
"cg16079645"	0.664579873105443	0.702142935435324	0.663067128365388	0.675202581990718	0.656360136943801
"cg02582213"	0.84738928346625	0.89799724138124	0.181745888354838	0.903757729266896	0.755407825783813
"cg03337918"	0.921084139587969	0.661947208627422	0.948041343020436	0.606005934614064	0.40023539880259
"cg20908276"	0.660419866070007	0.941091972547994	0.994682024857211	0.927288026658351	0.778249818642857
"cg24065957"	0.900370106191378	0.85511246486446	0.870437535906334	0.844060625374737	0.853264638633977
"cg00476653"	0.851446360439781	0.826518354369658	0.837550999171273	0.867755968150979	0.963626672142187
"cg22707397"	0.975015341501972	0.970452791254698	0.429747439647654	0.933273087981479	0.662400328635677
"cg19038462"	0.966087095504814	0.246840294718371	0.566972466441323	0.169468382574803	0.488218136215358
"cg07102001"	0.60372084159454	0.812622655497992	0.271256558504624	0.839134041178048	0.780618998076884
"cg07367607"	0.861256931695656	0.449014153534731	0.177538896811984	0.430424742695426	0.333520163004973
"cg24853871"	0.000115929390461238	0.0103160507668858	8.77630165729762e-05	9.1166014819763e-05	0.000125729760094938
"cg10883421"	8.46335124354425e-05	0.000107516900870403	8.67031513958248e-05	7.34470239969742e-05	0.000110205195120904
"cg26615224"	0.941599033358252	0.805927022385639	0.968851950915624	0.811004911336255	0.780298239516764
"cg13782919"	0.883464902446362	0.84811261160865	0.884023219712581	0.84468028929384	0.890063974444264
"cg18445438"	0.212489294060974	0.299010769819564	0.338927546826081	0.311876715881079	0.184450572544993
"cg11479568"	0.678672984291938	0.813048504807921	0.847080090682991	0.801441202741171	0.536877073712151
"cg18169610"	0.579278628939563	0.638242067719488	0.749456151576181	0.702722386276531	0.671185722897741
"cg25314733"	0.896398346749018	0.923996217558141	0.908892144619819	0.910307261499156	0.940340612104523
"cg18406852"	0.747669603724885	0.901505733050352	0.961511418704842	0.943012112920093	0.926630054810078
"cg12506121"	0.949162305195004	0.912333580676669	0.891788761725146	0.885811376255735	0.679007326562883
"cg10278046"	0.90398649591935	0.794302889830071	0.817736722441808	0.793633513958179	0.891433063296664
"cg19024599"	0.801518920861839	0.950364390369388	0.983562640744635	0.932262929817698	0.925431978486745
"cg27436324"	0.936612094222083	0.976800257470712	0.990118574303126	0.932693885681465	0.743667481773313
"cg05938409"	0.761268034715373	0.828210051580512	0.832678782883267	0.84174629876004	0.156823309036534
"cg20770504"	0.252752896026674	0.881761602968627	0.883384020352598	0.838857400569967	0.894064262239669
"cg08057432"	0.983752013908504	0.883169776622398	0.367727608544867	0.952174255796195	0.93213291067596
"cg03318573"	0.818129186170856	0.429583571542735	0.759045741889981	0.335307404911933	0.319198339118176
"cg19016062"	0.891713682631858	0.888705666501333	0.853478270004455	0.852927214991513	0.839192526171537
"cg14405813"	0.820681319572118	0.751560922872968	0.745545142497689	0.78153371400755	0.795914313785119
"cg13418576"	0.356440174626951	0.81677636300784	0.866725696707889	0.81499129492336	0.771700642905544
"cg21474955"	0.376941829283383	0.0203321718286985	0.000129242401382473	0.0708211456640155	0.0233157586571646
"cg16661609"	0.733451449265402	0.276498992035086	0.401686288507675	0.347258918386936	0.358391524643721
"cg04091927"	0.88924439468622	0.773327353763927	0.896525451331539	0.825924716630186	0.868119280891889
"cg20943999"	0.979463723130235	0.968251449094564	0.930733797436876	0.979375911781907	0.979915807629422
"cg00030423"	0.00601338117340591	0.000436929174827832	0.000128832029831389	0.000126084761663989	0.000197207615217262
"cg27141509"	0.908783138184065	0.571526846424793	0.600689322774486	0.239620677735856	0.33601479355334
"cg07813851"	0.795662852490488	0.94005556298024	0.874365634933194	0.908327802366666	0.921233308335155
"cg27383859"	0.880892543962871	0.877493113929019	0.851959146769509	0.737492675369269	0.893522656606858
"cg08897688"	0.691421250144773	0.899481167568588	0.973460452095051	0.954416245578918	0.848603807341664
"cg16804948"	0.983518761360443	0.828341138119443	0.796621814559856	0.908741133163546	0.644668642796534
"cg14467066"	0.801817337546008	0.841885740837413	0.896415254204016	0.880917042676231	0.883591065763494
"cg22466678"	0.328854277530146	0.206754061354979	0.179548046069202	0.113179154784022	0.101359666067588
"cg07493874"	0.991117863598023	0.990822314488314	0.98364719961795	0.985968940161308	0.986342529532413
"cg12938556"	0.875907296615439	0.913933391459871	0.957612575555666	0.944862794878473	0.92536296795824
"cg12111432"	0.000184334604959533	0.000198595653808735	0.000226819067683045	0.00029121404114553	0.000374534221509853
"cg12087432"	0.00778672650434911	0.323784923259353	0.000123115378432565	0.11569562821273	0.00018206640205929
"cg16372051"	0.916793267456467	0.87470388097792	0.951974282355217	0.963044962527858	0.963392476850043
"cg26510178"	0.925407181035776	0.985091707840808	0.991695939057241	0.935962144120713	0.861786748842279
"cg05849013"	0.864288649525442	0.797027315294387	0.74149469442232	0.915409194345469	0.901084989176063
"cg12002047"	0.283730147359769	0.316958554915357	0.265868347611308	0.627368024807215	0.178523455328551
"cg21329649"	0.870867849107306	0.713633101678648	0.720619283906492	0.808929350932754	0.874579904071403
"cg27009704"	0.351991872648623	0.702105565610054	0.823119094710586	0.820292083467049	0.869079598600295
"cg03477476"	0.000107533371646041	0.000125631646524226	0.000104247431115032	0.00606561407808407	0.000145245828104582
"cg25236277"	0.20425717621793	0.686316679984659	0.630757705420714	0.813666685217884	0.629887938911408
"cg16586807"	0.93277841511591	0.882573046450436	0.90514483814393	0.934399402345304	0.878155188603302
"cg18664915"	0.408363904522834	0.552937703213884	0.660727394135308	0.729087979673704	0.828536098536217
"cg11774624"	0.996334734004576	0.986225256398393	0.944946587573572	0.975546429496263	0.947833117550507
"cg13979873"	0.000991813776055512	7.21564549421656e-05	4.48681752972781e-05	6.11249525992065e-05	7.09047958563238e-05
"cg13688202"	0.763955970626225	0.758764420183811	0.901460031809601	0.777451219520916	0.896943280109589
"cg20278154"	0.33964948503972	0.2024540783286	0.842481488351669	0.225918331047383	0.639783794069466
"cg00900735"	0.946759894197947	0.990063683704308	0.996458565192549	0.996319870014677	0.986815142095257
"cg27505349"	0.534458929781946	0.575784627293605	0.205980640298444	0.842286147887385	0.405443524971207
"cg20604028"	0.131537167769409	0.595201065720445	0.53100656759161	0.438763328292867	0.874106734913638
"cg14279856"	0.751356760738747	0.833855174284162	0.306483090883877	0.909248747467659	0.922203246778234
"cg09967479"	0.684442297249035	0.559507535106698	0.672181843972925	0.521305391975164	0.149177441910968
"cg26382697"	0.865168089159716	0.833528388844657	0.796911358694274	0.863600602586172	0.832708187882521
"cg03087880"	0.205673069685953	0.617225202284792	0.454972497900846	0.770326904437816	0.774190368212376
"cg14060402"	0.861485609575234	0.504914824173716	0.94607671634118	0.786331966120481	0.802572191018327
"cg01810575"	0.417597094266833	0.57184855914438	0.523387898933809	0.555872744946998	0.473824206258531
"cg02478409"	8.63808267493361e-05	0.00240986772058068	0.000612131148564064	7.17646278152734e-05	7.70558196236255e-05
"cg03805566"	0.940620379506092	0.922576652565911	0.963704073565352	0.952492607366569	0.930887618621765
"cg10052687"	0.953325936929773	0.4229546287244	0.702559339101568	0.259075028740611	0.101385223317947
"cg16194437"	0.781072345658908	0.316353208747885	0.291256468953878	0.233961514104752	0.0953628869230842
"cg10824972"	0.206915220971779	0.748958827795675	0.860800982031249	0.646860333926726	0.849764372257309
"cg14127336"	0.48948247257132	0.383679377072969	0.837542412760746	0.588759648564881	0.855217616420977
"cg04947949"	0.680096308247103	0.941983084727243	0.914399645622133	0.759030853516858	0.908136302313769
"cg15532942"	0.56718905167702	0.34509935884431	0.185100327359077	0.312835035057612	0.175661093997342
"cg01702009"	0.911917687417981	0.918461810773976	0.890392401822053	0.906480715301989	0.909251827732785
"cg16085171"	0.741983714411551	0.881176536578269	0.982673928997958	0.913898231808623	0.933280374342038
"cg00770471"	0.816461845501133	0.797062707891823	0.765470037045541	0.79569671836468	0.952263524117949
"cg12117227"	0.819613194611614	0.729527058405081	0.743247341607827	0.743162842451564	0.815022888390832
"cg21143086"	0.859512719924431	0.697682025913	0.76975787126205	0.76016384691753	0.798756786371221
"cg01199327"	0.965083477328366	0.973545555026015	0.970849570914687	0.969837035287884	0.972974943174976
"cg11447573"	0.601624167177182	0.956627674224459	0.942581009377396	0.792964727223706	0.908356598111381
"cg22558673"	0.893394739579589	0.791789975005679	0.555372146479836	0.783290387437202	0.512392874459533
"cg03646740"	0.840097300327748	0.872652137900446	0.902058778579585	0.867489989370795	0.835361359718041
"cg17266282"	0.975220896152442	0.721283718089961	0.809203649620692	0.767033055237177	0.930565804192185
"cg19277389"	0.585813199678996	0.769609136139091	0.81156953139016	0.782257772253541	0.847152799136072
"cg06611532"	0.454630819150817	0.699726554374681	0.65013570125199	0.77853978384048	0.397567509869081
"cg06423975"	0.00570352877935379	0.00271020447320859	0.000205088584544549	0.000492015039433256	0.000179929716887917
"cg00762029"	0.757723454838627	0.936635906817374	0.94694979153693	0.963559776533022	0.931346054590776
"cg19480385"	0.324032070222781	0.678605180467507	0.399828373984247	0.576108139960441	0.224790805986042
"cg21157725"	0.646846707558492	0.592796544464599	0.843883555996211	0.875566926131076	0.839049576363364
"cg06770731"	0.963882506796515	0.971398267563221	0.996916804130748	0.967330389842706	0.976316453928248
"cg17633015"	0.955683189782475	0.98343418740415	0.990090562298364	0.997550307895214	0.997283791126659
"cg25133951"	0.717585651623075	0.613955414599444	0.38930199753169	0.757223100765565	0.698858601140121
"cg15188939"	0.836950608043206	0.762884044622946	0.872267893279184	0.813352307261837	0.664862746595608
"cg26053795"	0.983053577023854	0.992239689425302	0.989921845447649	0.99217308008409	0.98239236469206
"cg22930549"	0.248008552672317	0.374710241190712	0.120517553145485	0.266595933557424	0.184265332177898
"cg25290779"	0.871529287655973	0.798902202726364	0.742744235911693	0.864333119597986	0.455396801561825
"cg01598421"	0.982359057905632	0.818133742014756	0.907161336708512	0.92883483126549	0.613822713065219
"cg16422365"	0.236045421982651	0.407533217907569	0.453907058598939	0.58025337891338	0.168082896126342
"cg14102807"	0.459827993078926	0.464337447976243	0.221734355043087	0.633207773555802	0.656762290381182
"cg20943353"	0.878365950988312	0.891381466809547	0.91431754444	0.906284018106438	0.931755197354183
"cg09540738"	0.337780858028448	0.696006284732462	0.461898249448338	0.71276608082593	0.80759471177284
"cg01453814"	0.99122305233872	0.903970508177638	0.987753716088461	0.96754105651911	0.983169842697205
"cg19442480"	0.000158439668340535	0.000154894301765383	0.0131702429114492	0.000134161249970099	0.000178094502854016
"cg14344261"	8.27193864434669e-05	0.0154916054732698	8.43990566146987e-05	0.00176506476308971	7.09537566625616e-05
"cg12453504"	0.497065525687867	0.507455095578891	0.474169603655791	0.836744268765751	0.640930630708705
"cg26367031"	0.768352313341059	0.839041284833379	0.51271731552553	0.885811117869817	0.511665663611125
"cg05905124"	0.843542199787082	0.781363065582502	0.814182567589722	0.893161071561113	0.776204631971155
"cg23717290"	0.0281469285409794	0.000151820173711957	0.000278919631768046	0.00185043053927818	0.000194670599596338
"cg07877964"	0.881429299637479	0.625389245610227	0.843364326365796	0.62674838637981	0.617260304766796
"cg02051688"	0.745738922595037	0.629375866930201	0.88053670769473	0.85176111049225	0.19701093921654
"cg12032915"	0.927226318028641	0.884439569726835	0.883298453141095	0.90738488715788	0.835516264429642
"cg18701685"	0.0244871336111362	0.0226009028897486	0.0139660705201317	0.00326434080231043	0.0803468719003912
"cg19708055"	0.980380543883578	0.975904699323655	0.993171684172887	0.959889073446753	0.992857822733928
"cg04781796"	0.984010432504779	0.994017911180061	0.989784439313983	0.985666542959979	0.982780983446
"cg06966462"	0.881401822425748	0.696919010433222	0.720393114031218	0.808299919736236	0.633493366407635
"cg17333291"	0.252556307614235	0.585585252302202	0.707541579503039	0.642837779161028	0.684632980138364
"cg09021012"	0.000175584683966667	0.000186891468116969	0.000198572553029413	0.000297617281986623	0.000135543803005901
"cg26384465"	0.747682948248981	0.885429852773341	0.933275938382531	0.842644356422646	0.761734821387003
"cg01493678"	0.0968806008232617	0.114827644813091	0.348167095570585	0.0703402504793571	0.737870270876185
"cg16200116"	0.965835288010677	0.944271758016416	0.974624242425568	0.918539985424299	0.958198595931441
